,name,state,id,lat,lon
2447,Sheffield,AL,47656,34.7650888,-87.6986407
2449,Cassopolis,MI,44472,41.9117134,-86.0100069
2456,Hillview,KY,57255,38.0697889,-85.6855146
2462,Dundee,MI,4437,41.9572676,-83.6596596
2464,Ivins,UT,45908,37.1685907,-113.6794057
2467,Lincoln,AL,50229,33.6131588,-86.1183061
2469,Beaver Dam,KY,50929,37.4019918,-86.8758256
2821,Linton,IN,5648,39.0347666,-87.1658458
2900,Caribou,ME,44443,46.8605567,-68.0119677
3772,Saint James,MN,9505,43.9824577,-94.6269181
4175,Kamas,UT,45980,40.6429578,-111.280518
6744,Calder, ID,51226,47.2768527,-116.1881945
7258,Iola,TX,45890,30.7712197,-96.0756469
8028,Kirwin, KS,5444,39.673066,-99.122311
8729,Gap Mills,WV,45392,37.5623469,-80.408118
8959,Raywick,KY,47301,37.5603408,-85.4305193
9000,Nutter Fort,WV,26236,39.260071,-80.329879
9002,Central High,OK,204814,34.615867,-98.089158
9003,Wilber,NE,16641,40.481183,-96.964009
9188,Ledbetter,TX,5590,30.1507727,-96.791367
9441,Ethel,MS,51940,33.1204062,-89.4659062
10027,Gamaliel,KY,4842,36.6397783,-85.7966436
11219,Mullen,NE,53462,42.0429412,-101.0425231
11582,Sargent,NE,6949,41.6405117,-99.3698565
11999,Balsam Grove,NC,3522,35.22955,-82.87374
12000,Cleghorn,IA,37911,42.81182,-95.714126
12001,Coburg,OR,28349,44.139359,-123.058044
12002,Sawyer,OK,26984,34.025766,-95.36218
12004,Caddo,TX,10652,29.29274,-97.90306
12005,Ceylon,MN,35089,43.533066,-94.629009
12006,Blachly,OR,23719,44.19484,-123.5351
12007,Seneca Rocks,WV,27031,38.83483,-79.37616
12008,Guide Rock,NE,24985,40.074271,-98.328803
12009,Mount Auburn,IL,26005,39.731395,-89.328787
12010,Coleman,GA,15039,31.671708,-84.890219
12011,Lewellen,NE,29118,41.331833,-102.145596
12012,Euclid,MN,18018,47.977864,-96.676598
12013,Mitchell,OR,25925,44.570287,-120.153614
12014,Pena Blanca,NM,29055,35.575044,-106.337293
12015,Modale,IA,39824,41.617994,-96.010859
12016,Eden,ID,29924,-4.63875,55.47679
12018,Wingate,IN,14684,40.172716,-87.073165
12019,Cabins,WV,28367,38.999,-79.20532
12021,Agency,IA,3329,40.997474,-92.307228
12023,Graymont,IL,28681,40.87781,-88.77701
12025,Armstrong Creek,WI,28179,45.67229,-88.502433
12026,Finland,MN,38522,47.429066,-91.26414
12027,Jameson,MO,15410,40.005895,-93.98822
12028,Shawnee Hills,OH,203477,39.651456,-83.782157
12029,Rocky Comfort,MO,33719,36.74646,-94.09049
12030,Harvey Cedars,NJ,11829,39.698107,-74.14216
12031,Clearwater,MN,4124,45.424776,-94.057225
12032,Marcell,MN,19196,47.587857,-93.676729
12033,Lynchburg,OH,22215,39.241908,-83.789043
12034,Chambers,NE,30827,42.204762,-98.748606
12035,Leland,IA,18985,43.328965,-93.633724
12036,Alvo,NE,16752,40.872622,-96.386524
12037,Stella,NE,22598,40.232312,-95.773466
12038,East Marion,NY,35369,41.128411,-72.343802
12039,Bushton,KS,37675,38.512198,-98.395477
12042,Tatum,TX,20754,32.315985,-94.518883
12043,Hastings,OK,11831,34.224224,-98.109038
12044,Bristow,IA,41989,42.773851,-92.907927
12045,Rolla,KS,15693,37.117398,-101.632636
12047,Hunts Point,WA,25220,47.638591,-122.228903
12048,Cyrus,MN,14872,45.614553,-95.738206
12049,Farmersburg,IA,18076,42.958866,-91.367069
12051,Rea,MO,26700,40.061615,-94.764497
12052,Jonesboro,ME,18766,44.66258,-67.57249
12053,Burnt Ranch,CA,3901,40.818847,-123.498916
12054,Independence,CA,18678,36.835222,-118.216241
12055,Polk,NE,20006,41.075522,-97.783641
12056,Lamont,OK,32413,36.691346,-97.558203
12057,Floris,IA,24732,40.863919,-92.332276
12058,Waltham,MN,41549,43.819276,-92.874558
12059,Garden City,MN,35426,44.050795,-94.169459
12060,Winston,NM,41758,33.345872,-107.648728
12061,Napavine,WA,39930,46.580886,-122.904001
12064,Tierra Amarilla,NM,14136,36.71035,-106.559859
12066,Miltonvale,KS,25910,39.35162,-97.452939
12067,Plymouth,VT,36134,43.5359,-72.72149
12068,Zeigler,IL,36268,37.904073,-89.052266
12069,Eagle Lake,ME,36849,47.03111,-68.591269
12070,Sylvester,WV,36319,38.007837,-81.562364
12071,Fairmont,NC,11396,34.495983,-79.113534
12072,Jordan,MT,15464,40.58328,-111.87855
12073,Jamaica,VA,12090,47.26819,-68.59232
12075,Saratoga,AR,13719,33.75179,-93.90269
12076,Western,NE,14583,40.393981,-97.198402
12077,De Soto,IA,24333,41.531033,-94.012878
12078,Kempton,IL,39216,40.935602,-88.236251
12079,Stendal,IN,27261,38.26672,-87.14445
12080,Meservey,IA,12693,42.915647,-93.473385
12081,Manchester,CA,35859,38.972592,-123.690662
12082,Olustee,OK,13101,34.546106,-99.425169
12083,Lu Verne,IA,25671,42.909872,-94.079463
12084,De Witt,IL,138016,40.18477,-88.78562
12085,Davenport,ND,24320,46.714447,-97.066486
12086,Jamestown,CO,32194,42.807239,-85.836213
12088,Clermont,IA,17473,43.000663,-91.652309
12091,Westgate,IA,22934,42.767466,-91.99568
12092,Mingus,TX,29222,32.541138,-98.425662
12093,Brookside,OH,199720,40.070949,-80.760716
12094,Morse Bluff,NE,36825,41.431321,-96.766512
12095,Monterville,WV,19436,38.559,-80.10507
12096,Harcourt,IA,31940,42.260569,-94.174529
12097,Pasadena Park,MO,33342,38.710935,-90.297388
12098,Mineville,NY,19402,44.095632,-73.52207
12100,Sugarloaf,CA,118339,40.85821,-122.39696
12101,South Amana,IA,13901,41.770938,-91.959919
12102,Outing,MN,13138,46.82051,-93.94803
12103,Keswick,IA,25387,41.454631,-92.23908
12104,Speonk,NY,41007,40.81954,-72.70538
12105,Bee,NE,3590,41.006408,-97.058268
12106,Everson,PA,31475,40.089632,-79.587106
12107,Nickerson,NE,22404,41.534877,-96.470712
12108,Cisco,GA,24080,34.95119,-84.73633
12109,Austin,NV,3488,39.492746,-117.067343
12110,Bowden,WV,30550,38.909482,-79.709003
12111,Hallsburg,TX,25012,31.608441,-96.959602
12112,Ormsby,MN,19778,43.847128,-94.697049
12113,Millheim,PA,12742,40.894141,-77.478812
12114,Daleville,IN,14874,40.118464,-85.555762
12115,Bronwood,GA,37599,31.830534,-84.364332
12116,Payne Springs,TX,236460,32.299468,-96.104786
12117,Tumacacori,AZ,34349,31.57292,-111.046704
12118,Holland,IA,11943,42.39989,-92.798814
12119,Bradenton Beach,FL,3778,27.46489,-82.695169
12122,Bay View,OH,30361,41.467781,-82.825052
12123,Saint Peter,IL,26920,38.86756,-88.85039
12124,Alexander,IL,23434,39.72449,-90.03817
12125,Cabery,IL,28366,40.994921,-88.202184
12127,Michigamme,MI,39771,46.534572,-88.062638
12128,Alum Bridge,WV,37117,39.03926,-80.6551
12129,Cutler,ME,11021,44.650322,-67.226249
12130,Bethel,MO,21765,39.907418,-92.061037
12131,Holbrook,NE,18594,40.304611,-100.009989
12133,Pittsfield,VT,19969,43.77229,-72.81288
12134,Marne,IA,16421,41.448907,-95.110762
12136,Fall River,KS,31524,37.607836,-96.028496
12137,Statenville,GA,20638,30.702915,-83.02068
12138,Russellville,IN,26881,39.856021,-86.98373
12139,Chester,SD,4078,43.89977,-96.928058
12140,Randolph,IA,26681,40.873342,-95.564729
12141,Hayward,MN,18519,43.649443,-93.245986
12144,Fairfield,NE,11391,40.432482,-98.104286
12145,Corwith,IA,17591,42.989168,-93.959327
12147,Franklin,GA,18188,33.279224,-85.097988
12148,Sanborn,ND,40740,46.940865,-98.22368
12149,Moundville,MO,15537,37.764429,-94.450485
12151,Oak Grove Heights,AR,109963,36.126757,-90.510174
12152,Ardentown,DE,121852,39.807468,-75.480557
12153,Ambia,IN,37124,40.489403,-87.516075
12154,Limestone,OK,205514,36.314694,-95.747721
12155,New Hampton,MO,26096,40.265247,-94.194063
12157,Simla,CO,13856,39.140597,-104.081574
12158,Barren Springs,VA,30349,36.90818,-80.80063
12159,Glencoe,CA,11624,38.35408,-120.58493
12160,Cross Plains,IN,17634,38.94395,-85.20468
12161,Fairview Park,IN,31517,39.68031,-87.41752
12162,Defiance,IA,11069,41.825613,-95.339752
12163,North High Shoals,GA,130539,33.82012,-83.506
12164,Coleridge,NE,4160,42.506699,-97.202016
12165,Everest,KS,18027,39.676801,-95.424862
12166,Westhope,ND,34779,48.910602,-101.017711
12167,Onslow,IA,26303,42.106297,-91.014314
12168,Star Valley,AZ,112945,34.260704,-111.219695
12170,Oakford,IL,40111,40.102279,-89.96479
12171,Spaulding,IL,16226,39.86616,-89.54038
12172,Saint Stephen,MN,26923,45.700763,-94.272089
12173,Hancock,VT,31932,43.92618,-72.84122
12174,Delphos,KS,24355,39.275119,-97.76545
12175,New Providence,IA,33091,42.281178,-93.171839
12176,Steamboat Rock,IA,22586,42.408367,-93.066508
12177,Coal Run Village,KY,146935,37.542767,-82.557294
12178,Mission Woods,KS,32897,39.035069,-94.610096
12179,Palisade,NE,19818,40.348795,-101.106071
12180,Neskowin,OR,36951,45.120012,-123.974796
12181,Merrill,OR,12689,42.02591,-121.600849
12182,Waco,GA,14438,33.703873,-85.185592
12183,Bluejacket,OK,37465,36.799741,-95.074069
12184,Wamac,IL,21150,38.49677,-89.147123
12185,Coin,IA,30970,40.655067,-95.236801
12186,Alamo,NV,16698,37.364607,-115.161871
12187,Eau Galle,WI,11250,44.901079,-92.316518
12188,Basco,IL,21655,40.328343,-91.200785
12190,McIntire,IA,134910,43.435917,-92.593685
12191,Hooker,OK,32076,36.861843,-101.216048
12192,Coleraine,MN,24156,47.25578,-93.46632
12193,Louise,MS,39520,32.981684,-90.590121
12194,Tonto Basin,AZ,16130,33.838605,-111.301319
12195,Jacksonville,MO,25291,37.55838,-92.42267
12196,New Haven,IL,29018,37.902347,-88.127918
12199,Hayes Center,NE,38934,40.510206,-101.021025
12200,Aurora,TX,30298,33.056114,-97.511572
12202,Rockaway Beach,MO,20210,36.70155,-93.161947
12203,Campbell,NE,23930,40.296264,-98.731522
12205,Wynot,NE,29391,42.739553,-97.169659
12206,Drake,ND,15418,47.922847,-100.37215
12207,Export,PA,11374,40.417314,-79.624077
12209,Beatty,OR,15028,42.44182,-121.27083
12210,Washta,IA,27790,42.575428,-95.719504
12211,Rotterdam Junction,NY,13607,42.87452,-74.04652
12213,New Pekin,IN,143207,38.506236,-86.015198
12214,Glouster,OH,28585,39.501893,-82.084234
12215,Page,NE,40219,42.400392,-98.416892
12216,Thorp,WA,27410,47.065053,-120.671167
12217,Derby,IN,24369,38.03034,-86.5272
12218,Lacassine,LA,32360,30.2334,-92.921718
12219,Worthington,WV,14726,39.456528,-80.263678
12220,Camptonville,CA,37727,39.453356,-121.048607
12221,Varnamtown,NC,184711,33.944655,-78.234987
12222,Mount Auburn,IA,12853,42.257701,-92.094317
12223,Polk,MO,36139,37.039332,-93.533727
12225,Geneva,IA,21879,42.674675,-93.129492
12227,Bickmore,WV,30455,38.38149,-81.11205
12228,Grafton,IA,24916,43.330354,-93.068711
12230,Saint Marys Point,MN,20311,44.912383,-92.770525
12231,Oakland,OK,15842,34.099673,-96.795297
12232,Milton,KS,32876,37.444067,-97.769143
12233,Ira,VT,22045,43.538383,-73.074129
12234,Sutter,IL,20727,40.27921,-91.34348
12235,Manzanita,OR,32681,45.716859,-123.934904
12237,Eckley,CO,17913,40.112501,-102.48917
12240,Old Station,CA,19748,40.672463,-121.422806
12241,Red Rock,AZ,112707,32.57618,-111.32567
12242,Minden,NE,19400,40.496095,-98.953325
12245,Peletier,NC,36679,34.720044,-77.078393
12247,Lakeport,TX,39332,32.404542,-94.709917
12249,Arthur,IA,10179,42.335675,-95.34685
12250,Jewell,KS,25324,39.671356,-98.152272
12251,Bethesda,OH,17006,40.016744,-81.072924
12252,Valleyview,OH,21041,39.964326,-83.073078
12253,Haverhill,IA,21777,41.944305,-92.960749
12255,University Park,IA,34394,41.285622,-92.615083
12257,Leivasy,WV,32476,38.16123,-80.69092
12259,Halstad,MN,29990,47.351262,-96.824758
12260,Shubert,NE,33986,40.23531,-95.683168
12261,Blackburn,MO,28107,39.104482,-93.484954
12262,Farnhamville,IA,11411,42.276989,-94.410372
12265,Rhome,TX,40557,33.088638,-97.501982
12266,Electric City,WA,38348,47.922874,-119.049245
12267,Pemberton,MN,19888,44.008741,-93.783325
12268,Taos,MO,22721,38.497335,-92.079002
12269,Brookford,NC,180566,35.702689,-81.34527
12271,Merna,NE,32819,41.485372,-99.762483
12272,Chebeague Island,ME,4065,43.74092,-70.1081
12273,Myrtle,MO,19526,40.179319,-92.00226
12274,Jumping Branch,WV,39181,37.65762,-80.97648
12275,Grenloch,NJ,18396,39.78567,-75.05573
12276,Pulaski,IA,22204,40.692957,-92.273694
12277,Macksburg,OH,32623,39.631509,-81.456132
12278,Clarence,PA,4104,41.05206,-77.947705
12279,Tangelo Park,FL,126360,28.456056,-81.446488
12280,Island City,OR,12072,45.336048,-118.047235
12282,Hendrum,MN,32007,47.264229,-96.809925
12283,Woodland Hills,UT,34900,40.011924,-111.651752
12284,Binford,ND,10408,47.560409,-98.345623
12285,Seven Mile,OH,36700,39.490638,-84.548519
12286,Atlantic,NC,16831,34.886025,-76.339017
12288,Preston,MO,20056,39.42079,-94.631813
12289,New Castle,NH,39970,43.07231,-70.71616
12292,Apple Valley,UT,10153,37.090147,-113.098154
12294,Waynesville,IL,34693,40.241271,-89.124473
12295,Clemons,NY,24112,43.63645,-73.44539
12296,Derma,MS,28285,33.856111,-89.287474
12297,Waltham,VT,14464,44.135311,-73.231517
12298,Emington,IL,38391,40.969514,-88.357719
12299,Cohutta,GA,35274,34.952533,-84.961168
12300,Edgerton,MN,31361,43.874025,-96.129487
12301,White Mills,KY,14616,37.55534,-86.03219
12302,Quimby,IA,13416,42.629137,-95.643705
12303,Pisgah,IA,36925,41.829148,-95.926158
12304,Point of Rocks,MD,33468,39.27594,-77.53915
12306,Deal Island,MD,24334,38.142958,-75.946562
12308,Southport,ME,40996,43.84092,-69.65866
12309,Bladen,NE,17053,40.323739,-98.595742
12311,Hat Creek,CA,31974,40.803241,-121.488715
12312,Elberon,IA,24558,42.005497,-92.316115
12313,Gause,TX,24849,30.78519,-96.72136
12314,Hollansburg,OH,11946,39.99881,-84.791997
12315,Alloway,NJ,397335,39.565032,-75.354272
12316,Springfield,WV,27229,39.448451,-78.693335
12317,Funk,NE,31678,40.46306,-99.250838
12319,Bethania,NC,3651,36.182179,-80.337479
12320,Lineville,IA,12396,40.586958,-93.52319
12321,Prompton,PA,20066,41.589534,-75.328733
12322,Breesport,NY,3795,42.179908,-76.73377
12323,Ridge,MD,33658,33.39594,-86.71638
12324,Moline,KS,32913,37.363419,-96.302485
12325,Creston,WA,31105,47.759041,-118.518808
12326,Mabie,WV,25692,38.87649,-79.98313
12327,Golden,IL,24897,40.1103,-91.019402
12329,Foxfire,NC,11513,35.174933,-79.562445
12330,Rio,WI,22986,43.449084,-89.237585
12331,Cashton,WI,37782,43.743291,-90.780955
12332,Ralston,OK,15552,36.504153,-96.73865
12333,North Powder,OR,15798,45.029771,-117.921339
12335,Manor,GA,32670,39.24316,-77.18193
12336,Fenton,IL,28721,41.714043,-90.035297
12337,Covington,OK,10972,36.307846,-97.588162
12338,Glen Fork,WV,38708,37.696399,-81.540448
12339,Protection,KS,40454,37.065682,-99.474824
12340,Alvin,IL,10108,40.306827,-87.608077
12341,Salcha,AK,36537,64.521387,-146.902826
12342,Alborn,MN,3347,46.984367,-92.617403
12343,Gilliam,MO,18280,39.232731,-93.004127
12344,Algoma,MS,15082,34.17622,-89.03117
12345,Rector,AR,33601,36.263761,-90.293346
12346,Weeki Wachee Gardens,FL,126574,28.539313,-82.620705
12347,Tallula,IL,27363,39.971586,-89.963041
12348,Belgrade,MN,15056,45.448518,-94.998863
12349,Cossayuna,NY,24231,43.18369,-73.42678
12350,Union Pier,MI,41339,41.8281,-86.69253
12351,Beech Creek,KY,3592,37.17699,-87.06305
12352,Swan,IA,41145,41.467685,-93.308286
12353,Colony,OK,23148,35.345558,-98.671282
12354,Glenwood,WA,250740,46.01873,-121.29063
12355,Saunemin,IL,20370,40.893428,-88.405063
12356,New Milford,IL,29045,42.17224,-89.067373
12357,Naturita,CO,12914,38.218145,-108.569889
12358,Greers Ferry,AR,15357,35.568672,-92.174954
12359,Ronald,WA,40630,47.234425,-121.03324
12360,Riverton,IA,33685,40.686783,-95.568729
12361,Hatteras,NC,35745,35.215573,-75.689295
12362,Cass,WV,23981,38.396519,-79.918803
12363,Grand View,WI,31823,46.368296,-91.103441
12364,Clarington,PA,24086,41.33256,-79.12309
12365,Palmer,IA,19821,42.629853,-94.598397
12366,Stark,NH,398257,44.60144,-71.42453
12367,Stevenson,WA,34140,45.691587,-121.899464
12368,Lake Tanglewood,TX,234751,35.067095,-101.787628
12369,Curtis,MI,35220,30.00854,-84.52601
12370,Pocahontas,IL,40383,38.823594,-89.539356
12371,Hildreth,NE,38993,40.337835,-99.045752
12372,Dyer,AR,11187,35.494556,-94.138079
12373,Hanover,OH,201138,39.439321,-84.652168
12375,Rockland,WI,33712,43.908589,-90.907611
12376,Fallston,NC,31530,35.428337,-81.501958
12378,Coleman Falls,VA,4158,37.50153,-79.30364
12379,South Pekin,IL,22895,40.494082,-89.651748
12381,Sun,LA,41129,15.16344,101.38664
12382,Scandia,KS,20379,39.779031,-97.743752
12383,Hartford,WV,38908,38.989855,-81.988772
12384,Lewisville,MN,15767,43.924075,-94.433993
12385,Odin,MN,26270,43.866611,-94.742002
12386,Holyrood,KS,23382,38.586177,-98.412123
12387,Gideon,MO,21903,36.444559,-89.908071
12390,McFall,MO,12652,40.111582,-94.222305
12391,San Geronimo,CA,15926,38.006229,-122.663253
12392,Cassville,PA,30782,40.291608,-78.028889
12393,Kiowa,KS,32320,37.024707,-98.527051
12394,Ovid,CO,40204,40.959768,-102.388281
12395,Eldon,OK,205052,35.924619,-94.815869
12397,Potrero,CA,13378,32.612594,-116.608414
12398,Rome,IN,29503,37.92339,-86.52359
12399,New Sweden,ME,29049,46.975978,-68.12113
12401,Point Harbor,NC,13346,36.07877,-75.79463
12402,Great Cacapon,WV,38780,39.616143,-78.287007
12403,Franklin Springs,GA,18190,34.284308,-83.145892
12404,Strawberry,CA,118321,37.890813,-122.508228
12405,Niverville,NY,19637,42.452966,-73.649988
12406,Allenspark,CO,16285,40.243258,-105.526749
12407,Meadow,TX,19286,33.337742,-102.205857
12409,Forest,IN,24745,41.32671,-85.7636
12410,Clam Lake,WI,37887,46.159106,-90.906485
12411,Sprague River,OR,13960,42.45542,-121.50417
12412,Lindsay,NE,32514,41.699894,-97.693916
12414,Burlington,KS,37660,38.192581,-95.744517
12415,McCool Junction,NE,186621,40.744277,-97.600839
12416,Channing,TX,4046,35.68189,-102.33224
12417,Alexander,IA,16715,42.804408,-93.478645
12418,Willernie,MN,22597,45.053933,-92.957392
12419,Cross Timber,TX,232483,32.482736,-97.324493
12420,Langlois,OR,39355,42.925931,-124.453174
12421,Wheatland,IA,27914,41.833262,-90.838521
12422,Copan,OK,17566,36.897983,-95.923997
12423,Milburn,OK,15817,34.24047,-96.552605
12424,Trent,SD,27462,43.906249,-96.657815
12426,Fremont Hills,MO,172869,37.066176,-93.253844
12427,Dacoma,OK,24300,36.661936,-98.562995
12429,Wainscott,NY,21129,40.961064,-72.25026
12430,Spray,OR,27214,44.833603,-119.793441
12431,Ellendale,ND,38358,46.002781,-98.524041
12432,Bath,IN,10275,39.501493,-84.873187
12433,Lakeland Shores,MN,170310,44.948301,-92.759092
12434,Swan River,MN,27340,45.8838,-94.442514
12435,Grandin,ND,24922,47.239589,-97.003899
12436,Greenfield,MO,24953,37.41779,-93.843391
12437,New Cordell,OK,395975,35.292581,-98.984954
12438,Sumner,NE,41126,40.94877,-99.508202
12439,Otoe,NE,40197,40.56651,-95.828856
12441,Viburnum,MO,16014,37.715191,-91.129485
12442,Marblehead,OH,39623,41.529915,-82.724326
12443,Hazen,ND,37029,47.296541,-101.625577
12444,Rainelle,WV,26671,37.967362,-80.774593
12445,Mildred,TX,235595,32.028694,-96.348309
12446,Waynoka,OK,29528,36.583273,-98.883791
12447,Windom,TX,15993,33.564541,-95.998519
12449,Moapa,NV,19417,36.606577,-114.461383
12450,Greer,AZ,24964,34.005061,-109.461021
12451,Bellerive,MO,37361,38.71144,-90.314
12453,Medicine Lake,MN,12668,44.999657,-93.418259
12454,Yale,OK,21405,36.113576,-96.698161
12455,Monongah,WV,12797,39.459402,-80.220888
12456,Lowber,PA,212801,40.06924,-79.83588
12457,Belle Terre,NY,37355,40.961252,-73.067274
12459,Hoven,SD,18638,45.241567,-99.777806
12460,Lakeline,OH,16361,41.658404,-81.455245
12461,Ira,TX,12057,32.58206,-101.00206
12464,Garden,MI,11571,27.8417,-82.0978
12465,Mound City,SD,26001,45.72617,-100.068837
12466,Council Hill,OK,14848,35.555425,-95.650672
12467,Rosa,AL,13581,-13.09535,-76.39009
12468,Detroit,OR,17763,44.734864,-122.152773
12469,Adin,CA,23409,41.19497,-120.947364
12471,Balaton,MN,29741,44.232538,-95.870742
12472,Exline,IA,18036,40.64905,-92.84314
12473,New Salem,IL,33093,39.692946,-90.882338
12474,Waterville,VT,14496,44.69033,-72.76901
12475,Rodanthe,NC,13569,35.591471,-75.465383
12477,Blencoe,IA,10441,41.930318,-96.08211
12478,Davidson,OK,38146,34.241889,-99.079582
12480,Stannard,VT,34115,44.538416,-72.203205
12481,Wood Heights,MO,21361,39.341767,-94.166711
12482,Seelyville,IN,27026,39.493379,-87.265382
12483,Black Creek,NY,3684,42.27562,-78.2264
12484,Fence,WI,18090,45.766423,-88.520684
12485,Robbinsville,NC,26788,35.323426,-83.806654
12486,Bison,SD,21457,45.523578,-102.467718
12487,Lynnville,IN,19141,38.199062,-87.309503
12488,Montcalm,WV,32926,37.349743,-81.24178
12489,El Indio,TX,11277,28.508787,-100.309959
12490,Manton,CA,12544,40.421052,-121.846935
12491,Soldier,IA,22843,41.984219,-95.779064
12492,Hindsboro,IL,39006,39.685019,-88.134575
12493,Chester Gap,VA,30859,38.852999,-78.13254
12494,La Fayette,IL,18872,41.109475,-89.973522
12495,Bruni,TX,17204,27.427669,-98.831303
12496,Mount Gretna,PA,19489,40.245991,-76.471474
12498,Keyes,OK,25394,36.807408,-102.251667
12499,Bonita,LA,21531,20.64056,-99.59389
12501,Cranberry Lake,NY,17617,44.232673,-74.819358
12502,Shelly,MN,20461,47.457933,-96.819303
12503,Princes Lakes,IN,143548,39.350975,-86.110768
12505,Waterville Valley,NH,22815,43.95007,-71.49952
12506,Taylortown,NC,184509,35.216071,-79.489429
12507,Washtucna,WA,21172,46.75444,-118.310494
12508,Pleasant Valley,TX,236672,35.25811,-101.83102
12509,Rose Hill,NC,40639,34.825317,-78.028091
12510,Luzerne,IA,35799,41.905778,-92.180257
12511,Neotsu,OR,12926,45.00122,-123.98122
12512,Port O Connor,TX,236734,30.96491,-95.81273
12513,Barnes City,IA,30346,41.506938,-92.469619
12514,Marshall,IN,32714,38.948227,-86.50658
12516,Paynes Creek,CA,13226,40.340491,-121.920941
12517,Hartwick,IA,15480,41.7861,-92.345487
12518,Arthur,ND,16813,47.104389,-97.218354
12519,Arcola,MO,37163,37.549389,-93.876355
12521,Amador City,CA,30202,38.418561,-120.823423
12522,Oakhurst,TX,40114,30.744453,-95.30862
12523,Anchor,IL,10127,40.567603,-88.53846
12524,Slickville,PA,34013,40.461314,-79.51912
12525,Cleveland,WI,21669,44.817505,-90.008732
12526,Tiki Island,TX,16105,29.29709,-94.91709
12527,Hiller,PA,38996,40.007518,-79.903057
12528,Olcott,NY,29933,43.331058,-78.711657
12529,Beaver City,NE,23639,40.13741,-99.827431
12530,Bushyhead,OK,30673,36.459545,-95.516382
12531,Brady Lake,OH,37542,41.162067,-81.313474
12532,Leitersburg,MD,160237,39.6923,-77.617967
12533,Hopkins Park,IL,18626,41.072476,-87.617639
