"region_id","region_type","region"
"94883","zip","85301;AZ;Phoenix-Mesa-Chandler, AZ;Glendale;Maricopa County"
"94881","zip","85297;AZ;Phoenix-Mesa-Chandler, AZ;Gilbert;Maricopa County"
"94880","zip","85296;AZ;Phoenix-Mesa-Chandler, AZ;Gilbert;Maricopa County"
"94873","zip","85284;AZ;Phoenix-Mesa-Chandler, AZ;Tempe;Maricopa County"
"94872","zip","85283;AZ;Phoenix-Mesa-Chandler, AZ;Tempe;Maricopa County"
"94871","zip","85282;AZ;Phoenix-Mesa-Chandler, AZ;Tempe;Maricopa County"
"94870","zip","85281;AZ;Phoenix-Mesa-Chandler, AZ;Tempe;Maricopa County"
"94859","zip","85268;AZ;Phoenix-Mesa-Chandler, AZ;Fountain Hills;Maricopa County"
"94857","zip","85266;AZ;Phoenix-Mesa-Chandler, AZ;Scottsdale;Maricopa County"
"94856","zip","85264;AZ;Phoenix-Mesa-Chandler, AZ;Fort McDowell;Maricopa County"
"94855","zip","85263;AZ;Phoenix-Mesa-Chandler, AZ;Rio Verde;Maricopa County"
"94854","zip","85262;AZ;Phoenix-Mesa-Chandler, AZ;Scottsdale;Maricopa County"
"94852","zip","85260;AZ;Phoenix-Mesa-Chandler, AZ;Scottsdale;Maricopa County"
"94851","zip","85259;AZ;Phoenix-Mesa-Chandler, AZ;Scottsdale;Maricopa County"
"94850","zip","85258;AZ;Phoenix-Mesa-Chandler, AZ;Scottsdale;Maricopa County"
"94849","zip","85257;AZ;Phoenix-Mesa-Chandler, AZ;Scottsdale;Maricopa County"
"94847","zip","85255;AZ;Phoenix-Mesa-Chandler, AZ;Scottsdale;Maricopa County"
"94846","zip","85254;AZ;Phoenix-Mesa-Chandler, AZ;Phoenix;Maricopa County"
"94845","zip","85253;AZ;Phoenix-Mesa-Chandler, AZ;Paradise Valley;Maricopa County"
"94843","zip","85251;AZ;Phoenix-Mesa-Chandler, AZ;Scottsdale;Maricopa County"
"94842","zip","85250;AZ;Phoenix-Mesa-Chandler, AZ;Scottsdale;Maricopa County"
"94841","zip","85249;AZ;Phoenix-Mesa-Chandler, AZ;Chandler;Maricopa County"
"94840","zip","85248;AZ;Phoenix-Mesa-Chandler, AZ;Chandler;Maricopa County"
"94835","zip","85143;AZ;Phoenix-Mesa-Chandler, AZ;San Tan Valley;Pinal County"
"94830","zip","85236; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert"
"94828","zip","85234;AZ;Phoenix-Mesa-Chandler, AZ;Gilbert;Maricopa County"
"94827","zip","85233;AZ;Phoenix-Mesa-Chandler, AZ;Gilbert;Maricopa County"
"94821","zip","85226;AZ;Phoenix-Mesa-Chandler, AZ;Chandler;Maricopa County"
"94820","zip","85225;AZ;Phoenix-Mesa-Chandler, AZ;Chandler;Maricopa County"
"94819","zip","85224;AZ;Phoenix-Mesa-Chandler, AZ;Chandler;Maricopa County"
"94810","zip","85215;AZ;Phoenix-Mesa-Chandler, AZ;Mesa;Maricopa County"
"94808","zip","85213;AZ;Phoenix-Mesa-Chandler, AZ;Mesa;Maricopa County"
"94807","zip","85212;AZ;Phoenix-Mesa-Chandler, AZ;Mesa;Maricopa County"
"94805","zip","85210;AZ;Phoenix-Mesa-Chandler, AZ;Mesa;Maricopa County"
"94804","zip","85209;AZ;Phoenix-Mesa-Chandler, AZ;Mesa;Maricopa County"
