"region_id","region_type","region"
"90273","zip","74066;OK;Tulsa, OK;Sapulpa;Creek County"
"90272","zip","74063;OK;Tulsa, OK;Sand Springs;Tulsa County"
"90271","zip","74062;OK;Stillwater, OK;Ripley;Payne County"
"90270","zip","74061;OK;Bartlesville, OK;nan;Washington County"
"90269","zip","74060; OK; Tulsa, OK; Osage County"
"90268","zip","74059;OK;Stillwater, OK;Perkins;Payne County"
"90267","zip","74058;OK;Tulsa, OK;nan;Pawnee County"
"90266","zip","74056;OK;Tulsa, OK;Pawhuska;Osage County"
"90265","zip","74055;OK;Tulsa, OK;Owasso;Tulsa County"
"90264","zip","74054; OK; Tulsa, OK; Osage County"
"90263","zip","74053;OK;Tulsa, OK;Oologah;Rogers County"
"90262","zip","74052; OK; Tulsa, OK; Creek County; Oilton"
"90261","zip","74051;OK;Bartlesville, OK;Ochelata;Washington County"
"90259","zip","74048;OK;nan;Nowata;Nowata County"
"90258","zip","74047;OK;Tulsa, OK;Mounds;Creek County"
"90256","zip","74045; OK; Tulsa, OK; Pawnee County; Maramec"
"90255","zip","74044;OK;Tulsa, OK;nan;Creek County"
"90253","zip","74042; OK; Nowata County; Lenapah"
"90252","zip","74041;OK;Tulsa, OK;Kiefer;Creek County"
"90251","zip","74039;OK;Tulsa, OK;nan;Creek County"
"90250","zip","74038;OK;Tulsa, OK;nan;Creek County"
"90249","zip","74037;OK;Tulsa, OK;Jenks;Tulsa County"
"90248","zip","74036;OK;Tulsa, OK;Inola;Rogers County"
"90247","zip","74035;OK;Tulsa, OK;Hominy;Osage County"
"90246","zip","74034; OK; Tulsa; Pawnee County; Hallett"
"90245","zip","74033;OK;Tulsa, OK;Glenpool;Tulsa County"
"90244","zip","74032;OK;Stillwater, OK;Glencoe;Payne County"
"90242","zip","74030;OK;Tulsa, OK;Drumright;Creek County"
"90241","zip","74029;OK;Bartlesville, OK;Dewey;Washington County"
"90240","zip","74028;OK;Tulsa, OK;Depew;Creek County"
"90239","zip","74027;OK;nan;Delaware;Nowata County"
"90238","zip","74026;OK;Oklahoma City, OK;Davenport;Lincoln County"
"90237","zip","74023;OK;Stillwater, OK;Cushing;Payne County"
"90236","zip","74022;OK;Bartlesville, OK;nan;Washington County"
"90235","zip","74021;OK;Tulsa, OK;Collinsville;Tulsa County"
"90234","zip","74020;OK;Tulsa, OK;nan;Pawnee County"
"90233","zip","74019;OK;Tulsa, OK;Claremore;Rogers County"
"90231","zip","74017;OK;Tulsa, OK;Claremore;Rogers County"
"90230","zip","74016;OK;Tulsa, OK;nan;Rogers County"
"90229","zip","74015;OK;Tulsa, OK;nan;Rogers County"
"90228","zip","74014;OK;Tulsa, OK;Broken Arrow;Wagoner County"
"90226","zip","74012;OK;Tulsa, OK;Broken Arrow;Tulsa County"
"90225","zip","74011;OK;Tulsa, OK;Broken Arrow;Tulsa County"
"90224","zip","74010;OK;Tulsa, OK;nan;Creek County"
"90223","zip","74008;OK;Tulsa, OK;Bixby;Tulsa County"
"90222","zip","74006;OK;Bartlesville, OK;Bartlesville;Washington County"
"90219","zip","74003;OK;Bartlesville, OK;Bartlesville;Washington County"
"90218","zip","74002;OK;Tulsa, OK;Barnsdall;Osage County"
"90217","zip","74001; OK; Tulsa; Osage County; Avant"
"90216","zip","73951;OK;Guymon, OK;Tyrone;Texas County"
"90215","zip","73950;OK;nan;Turpin;Beaver County"
"90214","zip","73949;OK;Guymon, OK;nan;Texas County"
"90213","zip","73947;OK;nan;Keyes;Cimarron County"
"90211","zip","73945;OK;Guymon, OK;nan;Texas County"
