"region_id","region_type","region"
"98379","zip","95688;CA;Vallejo, CA;Vacaville;Solano County"
"98378","zip","95687;CA;Vallejo, CA;Vacaville;Solano County"
"98377","zip","95686;CA;Stockton, CA;Thornton;San Joaquin County"
"98376","zip","95685;CA;nan;Sutter Creek;Amador County"
"98375","zip","95684;CA;Sacramento-Roseville-Folsom, CA;Somerset;El Dorado County"
"98374","zip","95683;CA;Sacramento-Roseville-Folsom, CA;Sloughhouse;Sacramento County"
"98373","zip","95682;CA;Sacramento-Roseville-Folsom, CA;Shingle Springs;El Dorado County"
"98372","zip","95681;CA;Sacramento-Roseville-Folsom, CA;Sheridan;Placer County"
"98371","zip","95680; CA; Sacramento--Roseville--Arden-Arcade; Sacramento County; Walnut Grove"
"98370","zip","95679; CA; Sacramento--Roseville--Arden-Arcade; Yolo County; Brooks"
"98369","zip","95678;CA;Sacramento-Roseville-Folsom, CA;Roseville;Placer County"
"98368","zip","95677;CA;Sacramento-Roseville-Folsom, CA;Rocklin;Placer County"
"98367","zip","95676; CA; Yuba City; Sutter County; Robbins"
"98366","zip","95675;CA;nan;River Pines;Amador County"
"98365","zip","95674;CA;Yuba City, CA;Rio Oso;Sutter County"
"98364","zip","95673;CA;Sacramento-Roseville-Folsom, CA;Rio Linda;Sacramento County"
"98363","zip","95672;CA;Sacramento-Roseville-Folsom, CA;Rescue;El Dorado County"
"98361","zip","95670;CA;Sacramento-Roseville-Folsom, CA;Rancho Cordova;Sacramento County"
"98360","zip","95669;CA;nan;Plymouth;Amador County"
"98359","zip","95668;CA;Sacramento-Roseville-Folsom, CA;Pleasant Grove;Placer County"
"98358","zip","95667;CA;Sacramento-Roseville-Folsom, CA;Placerville;El Dorado County"
"98357","zip","95666;CA;nan;Pioneer;Amador County"
"98356","zip","95665;CA;nan;Pine Grove;Amador County"
"98174","zip","95407;CA;Santa Rosa-Petaluma, CA;Santa Rosa;Sonoma County"
"98355","zip","95664;CA;Sacramento-Roseville-Folsom, CA;Pilot Hill;El Dorado County"
"98354","zip","95663;CA;Sacramento-Roseville-Folsom, CA;Penryn;Placer County"
"98353","zip","95662;CA;Sacramento-Roseville-Folsom, CA;Orangevale;Sacramento County"
"98352","zip","95661;CA;Sacramento-Roseville-Folsom, CA;Roseville;Placer County"
